id,Calories from animal protein (FAO (2017)),Calories from plant protein (FAO (2017)),Calories from fat (FAO (2017)),Calories from carbohydrates (FAO (2017)),calories total,Year,Country_id
518,68.88,206.92,349.47,1745.73,2371,2001,13
519,72.24,211.28,370.8,1806.68,2461,2002,13
520,76.44,215.96,417.42,1844.18,2554,2003,13
521,76.56,224.4,450.9,1887.14,2639,2004,13
522,85.36,242.28,450.36,2059,2837,2005,13
523,85.2,261.6,444.6,2214.6,3006,2006,13
524,87.64,263.4,432,2235.96,3019,2007,13
525,91.08,265.2,444.51,2225.21,3026,2008,13
526,103.92,253.56,475.74,2161.78,2995,2009,13
527,113.6,242.28,512.19,2104.93,2973,2010,13
528,118.72,247.96,521.1,2151.22,3039,2011,13
529,116.56,249.72,525.24,2163.48,3055,2012,13
530,120.32,252.28,533.43,2211.97,3118,2013,13
531,153.48,138.88,577.44,1577.2,2447,1961,14
532,152.08,134.68,572.49,1529.75,2389,1962,14
533,152.48,132.64,568.44,1524.44,2378,1963,14
534,161.88,129.32,602.73,1534.07,2428,1964,14
535,163.04,127.04,608.49,1548.43,2447,1965,14
536,175.84,131.72,648.81,1600.63,2557,1966,14
537,174.6,128.76,649.08,1544.56,2497,1967,14
538,187.12,123.12,721.89,1518.87,2551,1968,14
539,180.36,122.92,742.23,1546.49,2592,1969,14
540,193.68,121.32,761.58,1538.42,2615,1970,14
541,184.88,122.44,764.19,1522.49,2594,1971,14
542,177.2,114.84,753.3,1471.66,2517,1972,14
543,177.64,112.32,727.11,1438.93,2456,1973,14
544,169.64,110.76,732.51,1385.09,2398,1974,14
545,165.32,109.4,696.24,1370.04,2341,1975,14
546,163.28,113.12,701.91,1381.69,2360,1976,14
547,145.16,104.8,605.7,1360.34,2216,1977,14
548,148.04,99.64,569.88,1359.44,2177,1978,14
549,155.6,102.08,636.66,1369.66,2264,1979,14
550,189.24,114.64,777.78,1545.34,2627,1980,14
551,182.24,104.32,721.62,1490.82,2499,1981,14
552,196.72,126.6,792.45,1633.23,2749,1982,14
553,190.44,125.56,787.05,1582.95,2686,1983,14
554,197.68,118.6,800.01,1538.71,2655,1984,14
555,197.56,122.84,789.93,1591.67,2702,1985,14
556,207.28,124.88,849.87,1558.97,2741,1986,14
557,204.36,120.04,852.66,1559.94,2737,1987,14
558,209.6,124,849.51,1604.89,2788,1988,14
559,201.44,123.68,850.95,1600.93,2777,1989,14
560,210.72,119.52,781.92,1601.84,2714,1990,14
561,204,110.24,811.98,1480.78,2607,1991,14
562,184.64,109.32,749.16,1459.88,2503,1992,14
563,182.68,104.2,727.74,1405.38,2420,1993,14
564,202.76,110,707.85,1400.39,2421,1994,14
565,187.68,123.24,662.22,1561.86,2535,1995,14
566,183.8,123.16,674.19,1554.85,2536,1996,14
567,209.4,124.88,793.26,1523.46,2651,1997,14
568,211.96,117.76,792.72,1478.56,2601,1998,14
569,222.44,120.24,839.34,1520.98,2703,1999,14
570,241.28,129.48,844.74,1563.5,2779,2000,14
571,242.84,127.96,858.33,1535.87,2765,2001,14
572,250.36,121.52,859.59,1493.53,2725,2002,14
573,228.64,119.36,824.4,1513.6,2686,2003,14
574,215.56,111.64,834.93,1499.87,2662,2004,14
575,214.92,111,831.87,1490.21,2648,2005,14
576,223.6,113.6,830.07,1459.73,2627,2006,14
577,221.08,112.72,835.92,1435.28,2605,2007,14
578,222.76,109.8,841.86,1410.58,2585,2008,14
579,238.44,111.64,882.99,1385.93,2619,2009,14
580,231.48,107.32,864.18,1395.02,2598,2010,14
581,220,105.96,833.04,1409,2568,2011,14
582,243.4,119.8,939.06,1368.74,2671,2012,14
583,225.72,120.76,908.37,1415.15,2670,2013,14
584,21.8,160.16,147.06,1824.98,2154,1961,16
585,22.56,156.84,138.6,1810,2128,1962,16
586,22.6,160.64,146.97,1843.79,2174,1963,16
587,23.96,159.48,145.17,1829.39,2158,1964,16
588,24.92,154.12,147.87,1795.09,2122,1965,16
589,23.96,152.52,140.94,1793.58,2111,1966,16
590,23.64,142.04,128.52,1675.8,1970,1967,16
591,24.16,149.16,134.91,1764.77,2073,1968,16
592,24,156.44,138.24,1808.32,2127,1969,16
593,24.84,162.88,141.39,1870.89,2200,1970,16
594,25.04,151.28,135,1722.68,2034,1971,16
595,25.76,142.16,130.86,1578.22,1877,1972,16
596,26.08,155.68,135.18,1660.06,1977,1973,16
597,25.68,159.68,129.69,1738.95,2054,1974,16
598,22.4,152.56,129.51,1641.53,1946,1975,16
599,22.8,160.56,152.64,1755,2091,1976,16
600,22.12,145.72,122.4,1608.76,1899,1977,16
601,23.84,159.2,135.09,1713.87,2032,1978,16
602,22.88,160.96,139.59,1760.57,2084,1979,16
603,19.4,159.88,132.66,1711.06,2023,1980,16
604,19.32,154.48,135.81,1688.39,1998,1981,16
605,19.04,156.84,146.25,1707.87,2030,1982,16
606,19.64,158.92,152.73,1720.71,2052,1983,16
607,19.68,157.92,145.08,1706.32,2029,1984,16
608,21.16,162.36,166.14,1718.34,2068,1985,16
609,21.12,155.92,159.03,1729.93,2066,1986,16
610,21,161.36,181.8,1771.84,2136,1987,16
611,20.6,161.28,180.72,1745.4,2108,1988,16
612,20.48,159,183.51,1722.01,2085,1989,16
613,19.92,162.8,155.07,1773.21,2111,1990,16
614,20.44,160.72,172.26,1762.58,2116,1991,16
615,20.56,158.84,196.29,1735.31,2111,1992,16
616,21.6,150.08,178.38,1659.94,2010,1993,16
617,21.48,152.36,170.73,1658.43,2003,1994,16
618,21.92,153.92,185.31,1681.85,2043,1995,16
619,23.04,153.76,189.18,1682.02,2048,1996,16
620,24.68,154.6,231.75,1684.97,2096,1997,16
621,25,156.2,279.45,1700.35,2161,1998,16
622,26.44,172.48,215.73,1851.35,2266,1999,16
623,26.72,167.12,246.51,1817.65,2258,2000,16
624,27.36,171.68,245.52,1886.44,2331,2001,16
625,28.88,174.76,213.48,1895.88,2313,2002,16
626,29.56,175.28,232.38,1912.78,2350,2003,16
627,30.68,179,242.37,1929.95,2382,2004,16
628,32.04,176.24,247.32,1916.4,2372,2005,16
629,32.32,175.12,262.44,1902.12,2372,2006,16
630,33.44,181.64,257.58,1944.34,2417,2007,16
631,34.08,174.56,248.76,1928.6,2386,2008,16
632,37,183.92,264.87,1939.21,2425,2009,16
633,38.6,184.8,258.66,1956.94,2439,2010,16
634,39.16,179.08,266.49,1944.27,2429,2011,16
635,39.48,179.08,272.34,1944.1,2435,2012,16
636,39.68,183.68,269.37,1957.27,2450,2013,16
637,116.4,130.12,502.47,1763.01,2512,1961,17
638,115.52,130.88,519.84,1808.76,2575,1962,17
639,128.68,133.44,563.67,1822.21,2648,1963,17
640,131.48,130.04,583.56,1763.92,2609,1964,17
641,146.36,124.12,619.74,1701.78,2592,1965,17
642,143.8,125.92,586.35,1753.93,2610,1966,17
643,150.2,145.52,615.06,1895.22,2806,1967,17
644,143,134.44,627.93,1800.63,2706,1968,17
645,160.12,129.72,665.37,1744.79,2700,1969,17
646,165.68,136.4,708.3,1803.62,2814,1970,17
647,184.52,138.68,795.24,1898.56,3017,1971,17
648,176.6,128.36,815.58,1785.46,2906,1972,17
649,177.32,131.8,814.41,1841.47,2965,1973,17
650,193.72,120.16,815.22,1727.9,2857,1974,17
651,173.8,125.36,765.54,1729.3,2794,1975,17
652,194.28,127.64,811.17,1722.91,2856,1976,17
653,187.76,130.08,775.26,1783.9,2877,1977,17
654,205.48,134.64,798.84,1837.04,2976,1978,17
655,191.72,134.32,815.04,1739.92,2881,1979,17
656,191.68,141.96,849.51,1866.85,3050,1980,17
657,212.36,134.96,868.95,1824.73,3041,1981,17
658,221.52,127.88,888.66,1695.94,2934,1982,17
659,227.04,132.48,814.95,1806.53,2981,1983,17
660,229.24,135.08,838.53,1724.15,2927,1984,17
661,227.28,135.72,831.51,1722.49,2917,1985,17
662,227.56,144.28,899.37,1795.79,3067,1986,17
663,231.8,147.28,905.85,1827.07,3112,1987,17
664,231.6,140.68,900.81,1811.91,3085,1988,17
665,248.44,143,972.36,1769.2,3133,1989,17
666,239.04,144.76,974.07,1748.13,3106,1990,17
667,217.84,147.6,929.88,1710.68,3006,1991,17
668,185.72,143.52,936.9,1716.86,2983,1992,17
669,183.4,144.4,911.7,1672.5,2912,1993,17
670,186.64,144.88,906.3,1667.18,2905,1994,17
671,189.2,141.28,913.23,1623.29,2867,1995,17
672,191.68,137.2,885.33,1690.79,2905,1996,17
673,196.44,137.04,965.7,1670.82,2970,1997,17
674,189.4,134.64,866.07,1614.89,2805,1998,17
675,199.76,142.08,883.71,1716.45,2942,1999,17
676,185.76,136.52,817.56,1662.16,2802,2000,17
677,191.6,148.48,782.28,1712.64,2835,2001,17
678,193.12,148.52,776.34,1688.02,2806,2002,17
679,192.28,150.68,774.09,1720.95,2838,2003,17
680,189.36,144.92,771.39,1664.33,2770,2004,17
681,208.48,150.2,814.77,1714.55,2888,2005,17
682,198.2,149.96,789.75,1700.09,2838,2006,17
683,213.88,148.24,815.67,1728.21,2906,2007,17
684,200.4,146.76,822.15,1714.69,2884,2008,17
685,197.2,146.84,833.94,1731.02,2909,2009,17
686,200.6,145.28,821.07,1742.05,2909,2010,17
687,195.4,148.56,795.15,1752.89,2892,2011,17
688,198.96,149.24,784.35,1779.45,2912,2012,17
689,202.08,150.88,796.95,1787.09,2937,2013,17
690,145.64,237.96,627.21,2084.19,0,1961,18
691,152.68,239.6,661.23,2103.49,0,1962,18
692,160.6,238.32,693.9,2111.18,0,1963,18
693,149.52,239.64,674.1,2142.74,0,1964,18
694,152.88,235.12,689.49,2136.51,0,1965,18
695,158.96,230.08,704.16,2115.8,0,1966,18
696,170.2,226.68,727.29,2115.83,0,1967,18
697,175.96,224.52,769.77,2129.75,0,1968,18
698,180.28,224.2,763.2,2132.32,0,1969,18
699,185.24,224.72,776.61,2168.43,0,1970,18
700,186.76,222,772.11,2150.13,0,1971,18
701,191.2,217.76,776.16,2098.88,0,1972,18
702,190.76,218.76,802.26,2113.22,0,1973,18
703,203.8,216.92,824.4,2111.88,0,1974,18
704,210.64,214,806.13,2110.23,0,1975,18
705,203.68,215.24,849.69,2135.39,0,1976,18
706,200.84,212.04,839.25,2113.87,0,1977,18
707,205.6,212.76,848.16,2120.48,0,1978,18
708,207.28,211.68,864,2101.04,0,1979,18
709,204.16,209.2,857.97,2106.67,0,1980,18
710,204.48,207.24,842.94,2100.34,0,1981,18
711,202.96,209.72,843.84,2120.48,0,1982,18
712,205.44,206.64,877.41,2096.51,0,1983,18
713,212.12,206.04,892.89,2076.95,0,1984,18
714,216.76,206.72,922.41,2034.11,0,1985,18
715,220.48,205.8,911.97,2025.75,0,1986,18
716,221.6,206.88,928.26,2047.26,0,1987,18
717,223.64,203.36,948.78,2019.22,0,1988,18
718,226.44,200,965.97,1955.59,0,1989,18
719,225.48,202.4,948.6,1995.52,0,1990,18
720,201.48,200.08,799.47,1830.97,0,1991,18
721,208.84,177.36,831.42,1881.38,3099,1992,18
722,217.4,179.2,860.67,1936.73,3194,1993,18
723,208.68,175.92,877.05,1863.35,3125,1994,18
724,202.4,177.4,864.9,1950.3,3195,1995,18
725,207.6,179.44,896.58,2000.38,3284,1996,18
726,204.6,178.08,898.29,2001.03,3282,1997,18
727,209.52,171.68,913.41,1924.39,3219,1998,18
728,198.16,169.76,919.98,1829.1,3117,1999,18
729,178.88,168.12,869.76,1776.24,2993,2000,18
730,191.92,161.92,939.24,1752.92,3046,2001,18
731,189.76,155.48,921.69,1714.07,2981,2002,18
732,184.8,156.72,844.02,1635.46,2821,2003,18
733,183.6,165.24,857.43,1694.73,2901,2004,18
734,195.52,160.88,925.38,1705.22,2987,2005,18
735,200.6,163.36,1010.88,1709.16,3084,2006,18
736,205,163.04,1065.15,1752.81,3186,2007,18
737,202.48,160.96,1071.99,1764.57,3200,2008,18
738,210.56,155.68,998.1,1761.66,3126,2009,18
739,215.6,159.88,1115.64,1704.88,3196,2010,18
740,226.04,166.12,1208.07,1799.77,3400,2011,18
741,231.48,166.72,1177.65,1824.15,3400,2012,18
742,219.84,155.44,1168.56,1706.16,3250,2013,18
743,195.6,162.32,1035,1530.08,0,1961,19
744,191.28,160.4,1043.19,1513.13,0,1962,19
745,194.52,161.28,1054.53,1596.67,0,1963,19
746,194.12,167.88,1092.78,1606.22,0,1964,19
747,192.96,161.04,1073.52,1538.48,0,1965,19
748,202.24,157.76,1110.51,1596.49,0,1966,19
749,202.6,158.16,1132.2,1595.04,0,1967,19
750,203.28,154.88,1121.31,1552.53,0,1968,19
751,210.88,162.64,1144.35,1638.13,0,1969,19
752,216.8,152.04,1122.66,1576.5,0,1970,19
753,224.12,158,1211.94,1598.94,0,1971,19
754,220.92,155.24,1194.66,1532.18,0,1972,19
755,224.72,156.6,1215,1636.68,0,1973,19
756,232.68,152.32,1245.42,1586.58,0,1974,19
757,232.84,154.96,1157.76,1619.44,0,1975,19
758,231.8,153.12,1138.77,1639.31,0,1976,19
759,238.04,157.44,1130.49,1633.03,0,1977,19
760,244.32,157,1131.84,1614.84,0,1978,19
761,247.12,150.52,1162.89,1578.47,0,1979,19
762,251.44,154.08,1222.38,1645.1,0,1980,19
763,247.68,158.88,1215.63,1647.81,0,1981,19
764,253.6,157.76,1285.56,1686.08,0,1982,19
765,252.4,154,1317.6,1647,0,1983,19
766,250.84,163.12,1337.13,1700.91,0,1984,19
767,254.52,157.24,1318.5,1672.74,0,1985,19
768,255.44,154.68,1362.96,1667.92,0,1986,19
769,255.24,155.12,1325.16,1677.48,0,1987,19
770,254.12,158.08,1442.34,1697.46,0,1988,19
771,251.96,157.48,1361.97,1701.59,0,1989,19
772,255.16,160.28,1365.48,1732.08,0,1990,19
773,261.64,160.36,1409.13,1728.87,0,1991,19
774,262.52,166.04,1418.94,1801.5,0,1992,19
775,266,161.52,1425.24,1745.24,0,1993,19
776,257.68,158.92,1418.76,1735.64,0,1994,19
777,257.64,155.28,1420.47,1720.61,0,1995,19
778,252,155.32,1433.34,1750.34,0,1996,19
779,251,158.24,1448.19,1807.57,0,1997,19
780,256.48,157.96,1437.66,1801.9,0,1998,19
781,264.56,159.12,1434.87,1811.45,0,1999,19
782,233.96,152.36,1453.77,1868.91,3709,2000,19
783,251.92,151.4,1484.46,1859.22,3747,2001,19
784,247.6,154.96,1492.29,1854.15,3749,2002,19
785,240,157.88,1458.54,1860.58,3717,2003,19
786,240.12,156.88,1447.11,1877.89,3722,2004,19
787,241.96,155.08,1470.06,1848.9,3716,2005,19
788,243.04,157.44,1472.58,1842.94,3716,2006,19
789,248.24,156.48,1486.8,1821.48,3713,2007,19
790,235.96,157.56,1461.24,1847.24,3702,2008,19
791,224.16,160.28,1434.69,1877.87,3697,2009,19
792,228.12,159.56,1451.43,1867.89,3707,2010,19
793,225.28,161,1509.3,1824.42,3720,2011,19
794,233.68,162.12,1454.04,1865.16,3715,2012,19
795,232.48,165.88,1460.88,1873.76,3733,2013,19
796,102,136.68,487.89,1396.43,2123,1961,20
797,117.56,131.96,508.68,1469.8,2228,1962,20
798,91.48,142.36,522.36,1517.8,2274,1963,20
799,96.52,137.04,543.87,1489.57,2267,1964,20
800,90.68,135.76,538.74,1508.82,2274,1965,20
801,91.44,133.32,544.5,1486.74,2256,1966,20
802,93.12,135.28,539.64,1517.96,2286,1967,20
803,98.08,132.08,548.1,1478.74,2257,1968,20
804,85.88,132.52,547.47,1479.13,2245,1969,20
805,101.72,129.6,565.74,1481.94,2279,1970,20
806,104.04,132.56,567.81,1500.59,2305,1971,20
807,103.6,133.04,564.93,1516.43,2318,1972,20
808,97,131.52,555.03,1530.45,2314,1973,20
809,108.28,136.68,569.52,1565.52,2380,1974,20
810,118.08,133.56,582.57,1578.79,2413,1975,20
811,117.64,131.44,598.86,1546.06,2394,1976,20
812,122.72,133.12,599.04,1582.12,2437,1977,20
813,125.6,137.64,617.13,1638.63,2519,1978,20
814,130.28,138.36,658.62,1623.74,2551,1979,20
815,135.92,142.84,674.1,1699.14,2652,1980,20
816,137.48,142.2,670.86,1714.46,2665,1981,20
817,132.2,140.68,679.05,1677.07,2629,1982,20
818,138.52,131.56,661.14,1564.78,2496,1983,20
819,136.96,132.32,657.36,1572.36,2499,1984,20
820,135.44,130.4,651.78,1556.38,2474,1985,20
821,130.48,126.8,644.31,1546.41,2448,1986,20
822,135.88,136.84,664.56,1604.72,2542,1987,20
823,132.2,134.36,672.66,1564.78,2504,1988,20
824,105.8,144.88,538.83,1649.49,2439,1989,20
825,115.2,146.68,585.45,1636.67,2484,1990,20
826,99.24,153.64,597.24,1670.88,2521,1991,20
827,101.96,162.52,655.38,1787.14,2707,1992,20
828,103.24,160.76,636.93,1789.07,2690,1993,20
829,105.76,155.08,648.45,1739.71,2649,1994,20
830,106.4,156.48,661.23,1768.89,2693,1995,20
831,102.08,158.12,628.11,1758.69,2647,1996,20
832,109.32,161.44,650.52,1738.72,2660,1997,20
833,106.28,164.12,603.45,1777.15,2651,1998,20
834,107.12,165.08,575.55,1792.25,2640,1999,20
835,117.6,167.6,606.51,1796.29,2688,2000,20
836,125.88,173.84,594,1863.28,2757,2001,20
837,129.6,180.76,625.23,1842.41,2778,2002,20
838,127.36,187.24,641.79,1849.61,2806,2003,20
839,125.84,185.12,597.78,1867.26,2776,2004,20
840,121,184.56,643.05,1869.39,2818,2005,20
841,116.68,176.16,647.82,1859.34,2800,2006,20
842,114.68,175.96,615.51,1886.85,2793,2007,20
843,108.72,168.44,621.36,1820.48,2719,2008,20
844,107.4,172.16,635.67,1847.77,2763,2009,20
845,112.6,176.96,660.69,1888.75,2839,2010,20
846,110.48,173.96,652.86,1823.7,2761,2011,20
847,119.04,167.6,706.86,1741.5,2735,2012,20
848,115.8,177.28,681.12,1776.8,2751,2013,20
849,26.24,137.84,287.82,1284.1,1736,1961,21
850,28.8,137.92,330.93,1260.35,1758,1962,21
851,28.8,131.16,331.2,1211.84,1703,1963,21
852,30.76,126.36,308.79,1203.09,1669,1964,21
853,30.2,140.72,337.95,1303.13,1812,1965,21
854,28.32,133.4,319.77,1322.51,1804,1966,21
855,35.24,143.56,362.52,1291.68,1833,1967,21
856,35.88,150.2,359.73,1389.19,1935,1968,21
857,35.52,143.8,367.74,1323.94,1871,1969,21
858,38.04,135.28,371.79,1266.89,1812,1970,21
859,37.8,141.04,367.47,1343.69,1890,1971,21
860,37.2,131.92,319.14,1308.74,1797,1972,21
861,36.76,141.8,409.5,1288.94,1877,1973,21
862,37.16,124.16,403.38,1185.3,1750,1974,21
863,37.84,114.72,389.07,1054.37,1596,1975,21
864,36.32,140.08,422.91,1299.69,1899,1976,21
865,35.44,138.48,425.07,1241.01,1840,1977,21
866,36.16,139.52,424.71,1279.61,1880,1978,21
867,36.08,151.2,413.37,1379.35,1980,1979,21
868,36.48,148.64,383.22,1306.66,1875,1980,21
869,36.8,139.52,407.16,1249.52,1833,1981,21
870,38.48,130.6,456.48,1235.44,1861,1982,21
871,40,125,402.84,1178.16,1746,1983,21
872,39.04,147.92,438.57,1351.47,1977,1984,21
873,39.76,152.28,426.06,1347.9,1966,1985,21
874,36.68,158.16,363.42,1427.74,1986,1986,21
875,36.48,147.92,328.05,1309.55,1822,1987,21
876,32.08,152.96,336.24,1405.72,1927,1988,21
877,29.8,168.88,342,1570.32,2111,1989,21
878,30.6,169.52,371.97,1561.91,2134,1990,21
879,29.48,176.28,356.49,1635.75,2198,1991,21
880,32.16,175.24,349.11,1585.49,2142,1992,21
881,36.6,168.44,366.3,1583.66,2155,1993,21
882,32.68,172.64,333.99,1639.69,2179,1994,21
883,32.44,174.96,357.3,1638.3,2203,1995,21
884,30.52,178.2,355.41,1686.87,2251,1996,21
885,31.8,180.36,352.44,1678.4,2243,1997,21
886,33.68,182.64,366.03,1653.65,2236,1998,21
887,35.64,178.68,372.87,1646.81,2234,1999,21
888,37.24,183.8,387.18,1636.78,2245,2000,21
889,34.04,181.76,439.02,1660.18,2315,2001,21
890,43,194.4,482.4,1681.2,2401,2002,21
891,43.8,183.12,467.01,1666.07,2360,2003,21
892,37.48,198,437.4,1788.12,2461,2004,21
893,36,195.12,450.45,1753.43,2435,2005,21
894,38.76,193.8,386.01,1831.43,2450,2006,21
895,38.96,201.28,421.11,1902.65,2564,2007,21
896,46.88,204.2,449.19,1820.73,2521,2008,21
897,46.48,206.6,424.26,1887.66,2565,2009,21
898,41,201.96,442.35,1869.69,2555,2010,21
899,53.48,195.6,434.52,1914.4,2598,2011,21
900,56.92,201,451.17,1900.91,2610,2012,21
901,57,200.72,448.2,1913.08,2619,2013,21
902,252.2,100.52,934.83,1285.45,2573,1961,199
903,260.6,103.36,934.83,1318.21,2617,1962,199
904,258.08,97.92,952.11,1269.89,2578,1963,199
905,255,102.28,950.85,1333.87,2642,1964,199
906,256.32,100,951.21,1308.47,2616,1965,199
907,277.68,94.92,995.4,1274,2642,1966,199
908,268.2,101.04,968.04,1314.72,2652,1967,199
909,276.24,98.4,1042.74,1339.62,2757,1968,199
910,272.92,99.08,1105.92,1338.08,2816,1969,199
911,272.2,108.72,1122.21,1369.87,2873,1970,199
912,267.56,103.92,1084.5,1374.02,2830,1971,199
913,260.08,107.12,1099.62,1438.18,2905,1972,199
914,260.32,109.4,1093.59,1352.69,2816,1973,199
915,270.8,106.76,1087.11,1334.33,2799,1974,199
916,277.28,104.72,1090.53,1245.47,2718,1975,199
917,288.96,109,1095.3,1303.74,2797,1976,199
918,266.68,107.8,1065.42,1255.1,2695,1977,199
919,267.32,116.96,1148.13,1308.59,2841,1978,199
920,288.96,115.08,1156.68,1327.28,2888,1979,199
921,298.72,117.6,1163.7,1329.98,2910,1980,199
922,290.8,120.72,1186.29,1370.19,2968,1981,199
923,284.84,127.84,1162.89,1401.43,2977,1982,199
924,291.92,130.72,1216.89,1394.47,3034,1983,199
925,290.08,142.08,1158.48,1481.36,3072,1984,199
926,280.92,137.56,1200.33,1488.19,3107,1985,199
927,282.68,142.28,1143.81,1505.23,3074,1986,199
928,276.92,142.44,1128.78,1495.86,3044,1987,199
929,296.72,120.92,1116.45,1355.91,2890,1988,199
930,276.56,129.08,1110.6,1397.76,2914,1989,199
931,284.28,110.48,1114.02,1276.22,2785,1990,199
932,267.28,120.2,1042.2,1362.32,2792,1991,199
933,264.56,137.88,1142.01,1477.55,3022,1992,199
934,260.04,136.16,1140.3,1445.5,2982,1993,199
935,252.12,140.52,942.21,1482.15,2817,1994,199
936,239.44,145.84,970.74,1564.98,2921,1995,199
937,224.76,142.64,962.73,1537.87,2868,1996,199
938,247.52,130.08,990.9,1423.5,2792,1997,199
939,230.92,125.16,995.67,1420.25,2772,1998,199
940,218.04,115.84,925.2,1383.92,2643,1999,199
941,231.56,114.84,954.63,1349.97,2651,2000,199
942,228.32,111,971.82,1300.86,2612,2001,199
943,228.2,108.4,985.86,1260.54,2583,2002,199
944,218.68,94,1007.55,1169.77,2490,2003,199
945,202.16,95.88,950.4,1206.56,2455,2004,199
946,213.28,100.52,995.58,1211.62,2521,2005,199
947,230.68,102.4,1020.6,1236.32,2590,2006,199
948,234.24,105.2,1051.92,1234.64,2626,2007,199
949,255.48,104.88,1102.41,1238.23,2701,2008,199
950,251.64,109.24,1077.57,1277.55,2716,2009,199
951,230.24,111.6,1075.86,1259.3,2677,2010,199
952,268.2,101.84,1071.63,1207.33,2649,2011,199
953,250.84,103.84,1081.98,1212.34,2649,2012,199
954,241.12,122.04,986.4,1321.44,2671,2013,199
955,55.08,129.84,312.21,1234.87,1732,1961,23
956,56.92,131.92,307.98,1264.18,1761,1962,23
957,59.36,135.6,321.75,1293.29,1810,1963,23
958,56.96,128.08,328.14,1230.82,1744,1964,23
959,57.04,135.76,321.39,1316.81,1831,1965,23
960,57.32,131.8,336.42,1309.46,1835,1966,23
961,58.88,134.6,341.28,1354.24,1889,1967,23
962,58.28,138.72,346.86,1390.14,1934,1968,23
963,60.12,130.92,373.68,1346.28,1911,1969,23
964,61.92,137.52,390.87,1416.69,2007,1970,23
965,61,142.2,376.92,1475.88,2056,1971,23
966,65.2,138.52,376.47,1429.81,2010,1972,23
967,65.16,131.04,387.54,1339.26,1923,1973,23
968,67.44,145.76,418.14,1432.66,2064,1974,23
969,69.76,151.96,429.75,1479.53,2131,1975,23
970,71,149.12,420.57,1489.31,2130,1976,23
971,74.84,134.2,426.24,1442.72,2078,1977,23
972,76.6,138.44,418.23,1484.73,2118,1978,23
973,78.2,138.28,419.85,1511.67,2148,1979,23
974,89.76,132.2,466.56,1407.48,2096,1980,23
975,85.16,138.76,420.84,1427.24,2072,1981,23
976,77.76,132.64,399.69,1394.91,2005,1982,23
977,79.08,120.8,405.45,1309.67,1915,1983,23
978,74.52,138.08,351.63,1430.77,1995,1984,23
979,76.84,151.88,360.36,1503.92,2093,1985,23
980,71.76,138.56,333,1426.68,1970,1986,23
981,76.68,140.12,344.07,1431.13,1992,1987,23
982,76.52,131.8,360.81,1388.87,1958,1988,23
983,80.32,134.56,363.78,1447.34,2026,1989,23
984,77.08,126.24,344.25,1390.43,1938,1990,23
985,78.16,136.08,355.68,1450.08,2020,1991,23
986,75.64,135.04,374.4,1436.92,2022,1992,23
987,79.56,134.64,356.49,1436.31,2007,1993,23
988,82.2,126.56,369,1381.24,1959,1994,23
989,86.64,134.6,399.42,1485.34,2106,1995,23
990,89.32,123.2,423.99,1410.49,2047,1996,23
991,90.24,125.76,424.44,1414.56,2055,1997,23
992,89.64,118.84,378.18,1364.34,1951,1998,23
993,89.8,131.04,381.06,1435.1,2037,1999,23
994,90.08,134.56,373.41,1477.95,2076,2000,23
